config_id,search_scope,specificity,top_k,query_count,precision,recall,f1,r_precision,mrr,ndcg,retrieved_answer_unit_count,relevant_retrieved_count
sem_50_256,all_acts,L,10,22,0.19172014853833036,0.5053030303030304,0.2635419334863467,0.30454545454545456,0.5984848484848485,0.42164409444900913,11.0,2.0
sem_50_256,all_acts,N,5,28,0.335602195423624,0.5840367965367965,0.39996543549499214,0.4382034632034632,0.7392857142857142,0.5657188869227593,5.464285714285714,1.6428571428571428
sem_50_256,all_acts,N,10,28,0.20033399140542,0.6807359307359307,0.290809359874486,0.4414502164502165,0.7392857142857142,0.6077608643391825,10.571428571428571,2.0
sem_50_256,pil_acts,H,5,5,0.2594444444444445,0.47000000000000003,0.3241647241647242,0.35333333333333333,0.425,0.37040426847669666,7.2,1.8
sem_50_256,pil_acts,H,10,5,0.18168498168498168,0.6366666666666666,0.2811971104231166,0.35333333333333333,0.425,0.4457418564897475,13.2,2.4
sem_50_256,pil_acts,L,5,5,0.17555555555555555,0.2733333333333333,0.20382395382395382,0.2733333333333333,0.6666666666666667,0.35171398788174285,6.0,1.0
sem_50_256,pil_acts,L,10,5,0.15523809523809523,0.4966666666666667,0.2257142857142857,0.30666666666666664,0.6666666666666667,0.4471134958279426,11.8,1.8
sem_50_256,pil_acts,N,5,7,0.33271490414347554,0.498051948051948,0.3619829541011807,0.4266233766233766,0.6952380952380952,0.5226916352738538,6.714285714285714,2.0
sem_50_256,pil_acts,N,10,7,0.1984126984126984,0.5110389610389611,0.25160245916548435,0.4396103896103896,0.6952380952380952,0.5245868351482434,12.285714285714286,2.2857142857142856
sem_50_256,target_acts,H,5,22,0.2540945165945166,0.7431818181818183,0.3597455574728302,0.603030303030303,0.8106060606060606,0.7038176688378613,5.636363636363637,1.4090909090909092
sem_50_256,target_acts,H,10,22,0.17011485988758715,0.8507575757575757,0.27228125409943593,0.603030303030303,0.8106060606060606,0.7517871099158824,10.318181818181818,1.7272727272727273
sem_50_256,target_acts,L,5,22,0.2850108225108225,0.3632575757575757,0.2979401911220093,0.2784090909090909,0.5984848484848485,0.3772072537957046,5.363636363636363,1.4090909090909092
